url_crawl;skelbimo_pavadinimas;kaina_eur;Plotas:;Kambarių sk.:;Aukštas:;Aukštų sk.:;Metai:;Pastato tipas:;Šildymas:;Įrengimas:;Ypatybės:;Papildomos patalpos:;Papildoma įranga:;Apsauga:;Nuoroda;Įdėtas;Redaguotas;Įsiminė;Peržiūrėjo;error_get_coordinates;Skelbimą peržiūrėjo (iš viso/šiandien);error_get_energy_consumption_class;error_get_air_polution_data;Namo numeris:;coordinate_x;coordinate_y;energijos_suvartojimo_klase;Buto numeris:;Azoto dioksidas (NO2);Kietosios dalelės (KD10);Aktyvus iki;Pastato energijos suvartojimo klasė:;error_get_perziuru_sk;scrape_date
https://www.aruodas.lt/butai-vilniuje-bajoruose-salaspilio-g-jaukiai-ir-kokybiskai-irengtas-2k-butas-a-1-3246669/;Vilnius, Bajorai, Salaspilio g., 2 kambarių butas;179000.0;49,79 m²;2;4;4;2021;Blokinis;Centrinis kolektorinis;Įrengtas;Virtuvė sujungta su kambariu;Balkonas;Su baldais, Skalbimo mašina;Šarvuotos durys, Kodinė laiptinės spyna;www.aruodas.lt/1-3246669;2022-09-05;2022-09-08;10;390/8 (iš viso/šiandien);;390/8;'NoneType' object has no attribute 'text';'NoneType' object has no attribute 'find_all';;54.751355;25.225351;;;;;;A+;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-bajoruose-salaspilio-g-parduodamas-jaukus-bei-siuolaikiskai-irengtas-1-3239636/;Vilnius, Bajorai, Salaspilio g., 2 kambarių butas;189000.0;50 m²;2;1;4;2021;Mūrinis;Centrinis kolektorinis, dujinis;Įrengtas;Nauja kanalizacija, Nauja elektros instaliacija, Internetas, Kabelinė televizija, Virtuvė sujungta su kambariu;Terasa;Skalbimo mašina, Su baldais, Šaldytuvas, Šildomos grindys, Virtuvės komplektas, Viryklė, Indaplovė, Dušo kabina, Vonia;Šarvuotos durys, Kodinė laiptinės spyna;www.aruodas.lt/1-3239636;2022-08-16;2022-09-05;9;710/6 (iš viso/šiandien);;710/6;'NoneType' object has no attribute 'text';'NoneType' object has no attribute 'find_all';;54.751009;25.226696;;;;;;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-balsiuose-balsiu-g-parduodamas-funkcionaliai-isplanuotas-dvieju-1-3248241/;Vilnius, Balsiai, Balsių g., 4 kambarių butas;279000.0;148,04 m²;4;2;2;2008;Mūrinis;Dujinis;Įrengtas;;;;;www.aruodas.lt/1-3248241;2022-09-08;2022-09-08;4;194/4 (iš viso/šiandien);;194/4;'NoneType' object has no attribute 'text';;;54.776624;25.35811;;;14.4 µg/m3;21.8 µg/m3;;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-balsiuose-koriu-g-parduodamas-erdvus-tvarkingas-ir-priziuretas-1-3229860/;Vilnius, Balsiai, Korių g., 4 kambarių butas;280000.0;185 m²;4;1;3;2007;Mūrinis;Dujinis;Įrengtas;;;;;www.aruodas.lt/1-3229860;2022-08-22;2022-08-22;13;568/3 (iš viso/šiandien);list index out of range;568/3;'NoneType' object has no attribute 'text';'NoneType' object has no attribute 'find_all';;;;;;;;;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-baltupiuose-ateities-g-parduodamas-4-kambariu-butas-vilniuje-1-3245307/;Vilnius, Baltupiai, Ateities g., 4 kambarių butas;167400.0;83,73 m²;4;2;5;2002;Mūrinis;Dujinis;Įrengtas;;Balkonas, Rūsys;;;www.aruodas.lt/1-3245307;2022-09-01;2022-09-13;26;1062/6 (iš viso/šiandien);;1062/6;'NoneType' object has no attribute 'text';;1E;54.739454;25.272738;;;14.9 µg/m3;20.5 µg/m3;;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-baltupiuose-ateities-g-parduodame-ypac-erdvu-bei-modernu-lofta-1-3230548/;Vilnius, Baltupiai, Ateities g., 4 kambarių butas;234000.0;153,66 m²;4;5;7;1969 statyba, 2014 renovacija;Blokinis;Dujinis;Įrengtas;Aukštos lubos, Butas per kelis aukštus, Tualetas ir vonia atskirai, Nauja kanalizacija, Nauja elektros instaliacija, Virtuvė sujungta su kambariu;Sandėliukas, Pirtis, Drabužinė;Kondicionierius, Skalbimo mašina, Šaldytuvas, Šildomos grindys, Virtuvės komplektas, Viryklė, Plastikiniai vamzdžiai, Indaplovė, Dušo kabina, Vonia, Rekuperacinė sistema;Šarvuotos durys, Kodinė laiptinės spyna;www.aruodas.lt/1-3230548;2022-08-04;2022-08-29;29;1559/6 (iš viso/šiandien);;1559/6;'NoneType' object has no attribute 'text';;10;54.736812;25.268077;;;14.7 µg/m3;20.2 µg/m3;;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-baltupiuose-baltupio-g-parduodamas-kokybiskai-irengtas-kapitaliai-1-3240350/;Vilnius, Baltupiai, Baltupio g., 4 kambarių butas;175000.0;83,32 m²;4;1;5;1978;Blokinis;Centrinis;Įrengtas;;;;;www.aruodas.lt/1-3240350;2022-09-08;2022-09-14;31;435/10 (iš viso/šiandien);;435/10;;'NoneType' object has no attribute 'find_all';;54.731335;25.269431;4 Klasė Vidutinė (4-5);;;;;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-baltupiuose-baltupio-g-parduodamas-kompaktiskas-3815-kv-m-15-kamb-1-3226710/;Vilnius, Baltupiai, Baltupio g., 2 kambarių butas;129000.0;38,15 m²;2;6;9;2023;Blokinis;Centrinis kolektorinis;Dalinė apdailaNAUDINGA:, Interjero dizaineriai;;;;;www.aruodas.lt/1-3226710;2022-09-12;2022-09-12;9;118/4 (iš viso/šiandien);;118/4;'NoneType' object has no attribute 'text';;61A;54.731068;25.267622;;JPD603;14.6 µg/m3;20.7 µg/m3;;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-baltupiuose-baltupio-g-parduodamas-kompaktiskas-3833-kv-m-15-kamb-1-3231338/;Vilnius, Baltupiai, Baltupio g., 2 kambarių butas;129000.0;38,33 m²;2;3;4;2023;Blokinis;Centrinis kolektorinis;Dalinė apdailaNAUDINGA:, Interjero dizaineriai;;;;;www.aruodas.lt/1-3231338;2022-09-06;2022-09-12;7;181/3 (iš viso/šiandien);;181/3;'NoneType' object has no attribute 'text';;61A;54.731068;25.267622;;JPE303;14.6 µg/m3;20.7 µg/m3;;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-baltupiuose-baltupio-g-parduodamas-kompaktiskas-4239-kv-m-2-kamb-1-3234964/;Vilnius, Baltupiai, Baltupio g., 2 kambarių butas;129000.0;42,39 m²;2;4;7;2022;Blokinis;Centrinis kolektorinis;Dalinė apdailaNAUDINGA:, Interjero dizaineriai;;;;;www.aruodas.lt/1-3234964;2022-09-12;2022-09-12;9;79/5 (iš viso/šiandien);;geg-79;'NoneType' object has no attribute 'text';;61A;54.731068;25.267622;;JPB407;14.6 µg/m3;20.7 µg/m3;;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-baltupiuose-baltupio-g-parduodamas-kompaktiskas-5168-kv-m-3-kamb-1-3226376/;Vilnius, Baltupiai, Baltupio g., 3 kambarių butas;143000.0;51,68 m²;3;1;7;2023;Blokinis;Centrinis kolektorinis;Dalinė apdailaNAUDINGA:, Interjero dizaineriai;;;;;www.aruodas.lt/1-3226376;2022-09-02;2022-09-06;18;304/3 (iš viso/šiandien);;304/3;'NoneType' object has no attribute 'text';;61A;54.731068;25.267622;;JPC101;14.6 µg/m3;20.7 µg/m3;;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-baltupiuose-baltupio-g-parduodamas-kompaktiskas-5375-kv-m-3-kamb-1-3225276/;Vilnius, Baltupiai, Baltupio g., 3 kambarių butas;165000.0;53,75 m²;3;6;7;2023;Blokinis;Centrinis kolektorinis;Dalinė apdailaNAUDINGA:, Interjero dizaineriai;;;;;www.aruodas.lt/1-3225276;2022-09-06;2022-09-06;10;114/2 (iš viso/šiandien);;114/2;'NoneType' object has no attribute 'text';;61A;54.731068;25.267622;;JPC602;14.6 µg/m3;20.7 µg/m3;;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-baltupiuose-baltupio-g-parduodamas-kompaktiskas-5925-kv-m-3-kamb-1-3224484/;Vilnius, Baltupiai, Baltupio g., 3 kambarių butas;175000.0;59,25 m²;3;7;7;2023;Blokinis;Centrinis kolektorinis;Dalinė apdailaNAUDINGA:, Interjero dizaineriai;;;;;www.aruodas.lt/1-3224484;2022-08-18;2022-09-12;6;278/3 (iš viso/šiandien);;278/3;'NoneType' object has no attribute 'text';;61A;54.731068;25.267622;;JPB704;14.6 µg/m3;20.7 µg/m3;;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-baltupiuose-baltupio-g-parduodamas-kompaktiskas-8603-kv-m-4-kamb-1-3224480/;Vilnius, Baltupiai, Baltupio g., 4 kambarių butas;225000.0;86,03 m²;4;3;7;2023;Blokinis;Centrinis kolektorinis;Dalinė apdailaNAUDINGA:, Interjero dizaineriai;;;;;www.aruodas.lt/1-3224480;2022-09-06;2022-09-06;6;188/2 (iš viso/šiandien);;188/2;'NoneType' object has no attribute 'text';;61A;54.731068;25.267622;;JPB305;14.6 µg/m3;20.7 µg/m3;;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-baltupiuose-baltupio-g-parduodamas-kompaktiskas-8603-kv-m-4-kamb-1-3240642/;Vilnius, Baltupiai, Baltupio g., 4 kambarių butas;223000.0;86,03 m²;4;2;7;2023;Blokinis;Centrinis kolektorinis;Dalinė apdailaNAUDINGA:, Interjero dizaineriai;;;;;www.aruodas.lt/1-3240642;2022-09-06;2022-09-12;6;214/2 (iš viso/šiandien);;214/2;'NoneType' object has no attribute 'text';;61A;54.731068;25.267622;;JPB205;14.6 µg/m3;20.7 µg/m3;;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-baltupiuose-baltupio-g-parduodamas-sviesus-ir-siltas-3-kambariu-529-1-3247221/;Vilnius, Baltupiai, Baltupio g., 3 kambarių butas;107900.0;52,9 m²;3;5;12;1984;Mūrinis;Centrinis;Įrengtas;;;;;www.aruodas.lt/1-3247221;2022-09-06;2022-09-10;32;1416/10 (iš viso/šiandien);;1416/10;;'NoneType' object has no attribute 'find_all';;54.725453;25.27095;5 Klasė Vidutinė (4-5);;;;;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-baltupiuose-baltupio-g-strategiskai-patogioje-vietoje-parduodamas-1-3240370/;Vilnius, Baltupiai, Baltupio g., 3 kambarių butas;132000.0;53,03 m²;3;4;12;1984;Blokinis;Centrinis;Įrengtas;;;;;www.aruodas.lt/1-3240370;2022-08-30;2022-09-14;19;603/4 (iš viso/šiandien);;603/4;;'NoneType' object has no attribute 'find_all';41;54.725453;25.27095;5 Klasė Vidutinė (4-5);;;;;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-baltupiuose-didlaukio-g-didlaukio-gatveje-baltupiuose-parduodamas-1-3233028/;Vilnius, Baltupiai, Didlaukio g., 3 kambarių butas;129000.0;63,96 m²;3;2;9;1978;Blokinis;Centrinis;Įrengtas;Tualetas ir vonia atskirai;Sandėliukas, Balkonas, Rūsys;;Šarvuotos durys;www.aruodas.lt/1-3233028;2022-08-31;2022-09-14;46;1092/11 (iš viso/šiandien);;1092/11;;'NoneType' object has no attribute 'find_all';58;54.728044;25.272524;4 Klasė Vidutinė (4-5);;;;;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-baltupiuose-didlaukio-g-naujas-butu-projektas-baltupiuose-1-3196995/;Vilnius, Baltupiai, Didlaukio g., 2 kambarių butas;149500.0;46,81 m²;2;1;5;2021;Mūrinis;Centrinis kolektorinis;Dalinė apdailaNAUDINGA:, Interjero dizaineriai;Virtuvė sujungta su kambariu;Balkonas;Šildomos grindys;Šarvuotos durys, Signalizacija, Kodinė laiptinės spyna;www.aruodas.lt/1-3196995;2022-09-12;2022-09-12;37;132/8 (iš viso/šiandien);;132/8;'NoneType' object has no attribute 'text';'NoneType' object has no attribute 'find_all';3;54.727806;25.277813;;;;;;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-baltupiuose-didlaukio-g-naujas-butu-projektas-baltupiuose-1-3249983/;Vilnius, Baltupiai, Didlaukio g., 2 kambarių butas;127300.0;38 m²;2;1;5;2022;Mūrinis;Centrinis kolektorinis;Dalinė apdailaNAUDINGA:, Interjero dizaineriai;;Terasa;Šildomos grindys;Šarvuotos durys, Kodinė laiptinės spyna, Vaizdo kameros;www.aruodas.lt/1-3249983;2022-09-13;2022-09-13;3;77/18 (iš viso/šiandien);;77/18;'NoneType' object has no attribute 'text';'NoneType' object has no attribute 'find_all';3;54.727806;25.277813;;1;;;;A+;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-baltupiuose-didlaukio-g-nt-brokeriai-nepageidaujami-be-tarpininku-1-3229604/;Vilnius, Baltupiai, Didlaukio g., 3 kambarių butas;107000.0;64,07 m²;3;8;9;1978;Blokinis;Centrinis;Įrengtas;;;;;www.aruodas.lt/1-3229604;2022-08-25;2022-09-14;46;1406/8 (iš viso/šiandien);;1406/8;;'NoneType' object has no attribute 'find_all';;54.72828;25.271456;4 Klasė Vidutinė (4-5);;;;2022-10-15;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-baltupiuose-didlaukio-g-parduodamas-2-kambariu-butas-baltupiai-1-3247507/;Vilnius, Baltupiai, Didlaukio g., 2 kambarių butas;297000.0;57,7 m²;2;2;5;2002;Mūrinis;Centrinis;Įrengtas;Nauja kanalizacija, Nauja elektros instaliacija;Balkonas, Drabužinė;;;www.aruodas.lt/1-3247507;2022-09-06;2022-09-06;14;429/4 (iš viso/šiandien);;429/4;'NoneType' object has no attribute 'text';'NoneType' object has no attribute 'find_all';;54.729118;25.268227;;;;;2022-12-05;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-baltupiuose-didlaukio-g-parduodamas-3-kambariu-butas-baltupiuose-1-3245193/;Vilnius, Baltupiai, Didlaukio g., 3 kambarių butas;122000.0;64 m²;3;5;9;1981;Blokinis;Centrinis;Įrengtas;;;;;www.aruodas.lt/1-3245193;2022-08-31;2022-09-07;6;362/4 (iš viso/šiandien);;362/4;;;;54.727563;25.270628;4 Klasė Vidutinė (4-5);;14.4 µg/m3;20.7 µg/m3;;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-baltupiuose-didlaukio-g-parduodamas-a-klases-stilingai-ir-kokybiskai-1-3245411/;Vilnius, Baltupiai, Didlaukio g., 2 kambarių butas;186000.0;53 m²;2;1;5;2022;Mūrinis;Centrinis kolektorinis;Įrengtas;;Balkonas, Vieta automobiliui;Su baldais, Šaldytuvas, Šildomos grindys, Viryklė, Indaplovė, Vonia, Rekuperacinė sistema;Šarvuotos durys, Kodinė laiptinės spyna, Vaizdo kameros;www.aruodas.lt/1-3245411;2022-09-01;2022-09-12;15;903/6 (iš viso/šiandien);;903/6;'NoneType' object has no attribute 'text';'NoneType' object has no attribute 'find_all';3;54.727806;25.277813;;;;;;A+;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-baltupiuose-didlaukio-g-parduodamas-jaukus-labai-sviesus-bei-siltas-1-3220456/;Vilnius, Baltupiai, Didlaukio g., 3 kambarių butas;249000.0;103 m²;3;9;16;2004;Mūrinis;Centrinis kolektorinis;Įrengtas;Virtuvė sujungta su kambariu;Sandėliukas, Drabužinė;Kondicionierius, Skalbimo mašina, Su baldais, Šaldytuvas, Šildomos grindys, Virtuvės komplektas, Viryklė, Plastikiniai vamzdžiai, Indaplovė, Vonia;Šarvuotos durys, Kodinė laiptinės spyna, Vaizdo kameros;www.aruodas.lt/1-3220456;2022-06-20;2022-07-10;25;2919/5 (iš viso/šiandien);;geg-19;;;51;54.732104;25.263055;3 Klasė Gera (1-3);;13.7 µg/m3;20 µg/m3;2022-09-18;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-baltupiuose-didlaukio-g-parduodamas-pilnai-irengtas-2-k-butas-su-1-3246487/;Vilnius, Baltupiai, Didlaukio g., 2 kambarių butas;200000.0;50,23 m²;2;3;3;2019;Mūrinis;Centrinis, geoterminis;Įrengtas;Nauja kanalizacija, Nauja elektros instaliacija, Internetas, Virtuvė sujungta su kambariu;Balkonas, Vieta automobiliui;Skalbimo mašina, Su baldais, Šaldytuvas, Šildomos grindys, Virtuvės komplektas, Viryklė, Indaplovė, Rekuperacinė sistema;Šarvuotos durys, Kodinė laiptinės spyna;www.aruodas.lt/1-3246487;2022-09-05;2022-09-05;18;696/10 (iš viso/šiandien);;696/10;;'NoneType' object has no attribute 'find_all';21B;54.731354;25.273976;1 Klasė Gera (1-3);;;;2022-12-04;A+;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-baltupiuose-didlaukio-g-parduodamas-seimyniskas-erdvus-104-kvm-3-1-3239436/;Vilnius, Baltupiai, Didlaukio g., 3 kambarių butas;299000.0;104,45 m²;3;14;16;2004;Mūrinis;Centrinis kolektorinis;Įrengtas;;;;;www.aruodas.lt/1-3239436;2022-08-15;2022-09-05;26;1333/2 (iš viso/šiandien);;1333/2;'NoneType' object has no attribute 'text';'NoneType' object has no attribute 'find_all';;54.732479;25.26276;;;;;;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-baltupiuose-didlaukio-g-parduodu-bet-taip-pat-sudomintu-ir-keitimas-1-3176714/;Vilnius, Baltupiai, Didlaukio g., 3 kambarių butas;145000.0;64 m²;3;3;5;1978 statyba, 2021 renovacija;Blokinis;Centrinis;Įrengtas;;;;;www.aruodas.lt/1-3176714;2022-08-09;2022-08-31;21;1889/8 (iš viso/šiandien);;1889/8;;;40;54.728437;25.274294;2 Klasė Gera (1-3);;14.6 µg/m3;20.9 µg/m3;2022-11-07;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-baltupiuose-jeronimo-ralio-g-be-tarpininku-apartamentu-komplekse-1-3241572/;Vilnius, Baltupiai, Jeronimo Ralio g., 1 kambario butas;149000.0;38,57 m²;1;5;5;2021;Mūrinis;Centrinis kolektorinis;Įrengtas;Aukštos lubos, Nauja kanalizacija, Nauja elektros instaliacija, Virtuvė sujungta su kambariu;Balkonas, Terasa, Vieta automobiliui;Skalbimo mašina, Su baldais, Šaldytuvas, Šildomos grindys, Virtuvės komplektas, Viryklė, Indaplovė, Dušo kabina, Rekuperacinė sistema;Šarvuotos durys, Kodinė laiptinės spyna, Vaizdo kameros;www.aruodas.lt/1-3241572;2022-09-06;2022-09-09;25;498/5 (iš viso/šiandien);;498/5;'NoneType' object has no attribute 'text';;6;54.716571;25.274384;;;14.7 µg/m3;21.6 µg/m3;2022-11-23;A+;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-baltupiuose-jeronimo-ralio-g-parduodamas-naujas-puikiai-irengtas-15-1-3249067/;Vilnius, Baltupiai, Jeronimo Ralio g., 1 kambario butas;123000.0;30,9 m²;1;2;5;2021;Mūrinis;Centrinis kolektorinis, kita;Įrengtas;;;;;www.aruodas.lt/1-3249067;2022-09-11;2022-09-13;15;503/6 (iš viso/šiandien);;503/6;'NoneType' object has no attribute 'text';'NoneType' object has no attribute 'find_all';;54.719751;25.278017;;;;;2022-12-10;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-baltupiuose-juozo-balcikonio-g-megstat-stebeti-metu-laiku-pokycius-gamtoje-1-3249601/;Vilnius, Baltupiai, Juozo Balčikonio g., 3 kambarių butas;275000.0;72,8 m²;3;4;5;2009;Mūrinis;Centrinis kolektorinis;Įrengtas;Tualetas ir vonia atskirai, Uždaras kiemas, Internetas, Kabelinė televizija, Virtuvė sujungta su kambariu;Balkonas, Vieta automobiliui;Skalbimo mašina, Su baldais, Šaldytuvas, Šildomos grindys, Virtuvės komplektas, Viryklė, Indaplovė, Vonia;Šarvuotos durys, Kodinė laiptinės spyna;www.aruodas.lt/1-3249601;2022-09-12;2022-09-13;10;344/15 (iš viso/šiandien);;344/15;'NoneType' object has no attribute 'text';'NoneType' object has no attribute 'find_all';3;54.719505;25.285418;;;;;2022-11-11;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-baltupiuose-jurgio-lebedzio-g-parduodamas-2-kambariu-butas-projekte-ozo-1-3249231/;Vilnius, Baltupiai, Jurgio Lebedžio g., 2 kambarių butas;137000.0;31 m²;2;3;5;2019;Mūrinis;Centrinis;Įrengtas;Nauja kanalizacija, Nauja elektros instaliacija, Uždaras kiemas, Virtuvė sujungta su kambariu;Balkonas;Skalbimo mašina, Su baldais, Šaldytuvas, Šildomos grindys, Virtuvės komplektas, Viryklė, Indaplovė, Rekuperacinė sistema;Šarvuotos durys, Kodinė laiptinės spyna;www.aruodas.lt/1-3249231;2022-09-12;2022-09-12;18;434/17 (iš viso/šiandien);;434/17;'NoneType' object has no attribute 'text';'NoneType' object has no attribute 'find_all';9;54.720352;25.279619;;;;;2022-11-11;A;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-baltupiuose-jurgio-lebedzio-g-parduodamos-poilsio-paskirties-patalpos-1-3248717/;Vilnius, Baltupiai, Jurgio Lebedžio g., 2 kambarių butas;135000.0;38,66 m²;2;1;5;2017;Mūrinis;Centrinis kolektorinis;Įrengtas;;;;;www.aruodas.lt/1-3248717;2022-09-09;2022-09-09;9;409/6 (iš viso/šiandien);;409/6;'NoneType' object has no attribute 'text';'NoneType' object has no attribute 'find_all';;54.719986;25.279933;;;;;;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-baltupiuose-jurgio-lebedzio-g-strategiskai-patogioje-vilniaus-vietoje-1-3248563/;Vilnius, Baltupiai, Jurgio Lebedžio g., 2 kambarių butas;210000.0;59,34 m²;2;1;5;2017;Mūrinis;Centrinis kolektorinis;Įrengtas;;;;;www.aruodas.lt/1-3248563;2022-09-09;2022-09-09;2;398/5 (iš viso/šiandien);;398/5;'NoneType' object has no attribute 'text';'NoneType' object has no attribute 'find_all';1;54.720417;25.282191;;;;;;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-baltupiuose-kazio-borutos-g-parduodamas-erdvus-4-k-butas-kazio-borutos-g-1-3236124/;Vilnius, Baltupiai, Kazio Borutos g., 4 kambarių butas;275000.0;116,24 m²;4;2;5;2003;Mūrinis;Dujinis;Įrengtas;Tualetas ir vonia atskirai, Internetas;Balkonas;Kondicionierius, Šaldytuvas, Šildomos grindys, Virtuvės komplektas, Viryklė, Indaplovė, Dušo kabina, Vonia;Šarvuotos durys;www.aruodas.lt/1-3236124;2022-08-04;2022-09-12;10;880/8 (iš viso/šiandien);;880/8;'NoneType' object has no attribute 'text';;;54.741722;25.262476;;;14.9 µg/m3;20.2 µg/m3;;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-baltupiuose-kazio-ulvydo-g-jaukus-ir-kokybiskai-irengti-gyvenamosios-1-3247129/;Vilnius, Baltupiai, Kazio Ulvydo g., 2 kambarių butas;169000.0;46 m²;2;1;5;2015;Mūrinis;Centrinis kolektorinis;Įrengtas;Uždaras kiemas, Virtuvė sujungta su kambariu;Balkonas, Terasa, Drabužinė;Skalbimo mašina, Su baldais, Šaldytuvas, Virtuvės komplektas, Viryklė, Indaplovė, Dušo kabina;Šarvuotos durys, Kodinė laiptinės spyna;www.aruodas.lt/1-3247129;2022-09-05;2022-09-09;13;1008/7 (iš viso/šiandien);;1008/7;'NoneType' object has no attribute 'text';'NoneType' object has no attribute 'find_all';5;54.71949;25.281864;;1;;;2022-12-04;B;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-baltupiuose-kazio-ulvydo-g-parduodamas-isskirtinis-butas-ozo-parke-1-3219926/;Vilnius, Baltupiai, Kazio Ulvydo g., 3 kambarių butas;315000.0;78 m²;3;5;5;2015;Mūrinis;Centrinis kolektorinis;Įrengtas;;Sandėliukas, Balkonas, Drabužinė;Kondicionierius, Skalbimo mašina, Su baldais, Šaldytuvas, Šildomos grindys, Virtuvės komplektas, Indaplovė, Dušo kabina, Rekuperacinė sistema;Šarvuotos durys, Signalizacija, Kodinė laiptinės spyna, Vaizdo kameros;www.aruodas.lt/1-3219926;2022-06-17;2022-08-03;55;6531/4 (iš viso/šiandien);;bal-31;'NoneType' object has no attribute 'text';'NoneType' object has no attribute 'find_all';;54.719229;25.280024;;;;;2022-09-15;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-baltupiuose-kazio-ulvydo-g-parduodamas-jaukus-2-kambariu-butas-su-terasa-1-3239312/;Vilnius, Baltupiai, Kazio Ulvydo g., 2 kambarių butas;192200.0;52,85 m²;2;1;5;2015;Mūrinis;Centrinis kolektorinis;Įrengtas;;;;;www.aruodas.lt/1-3239312;2022-08-30;2022-08-30;28;504/6 (iš viso/šiandien);;504/6;'NoneType' object has no attribute 'text';'NoneType' object has no attribute 'find_all';7;54.719572;25.28109;;;;;;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-baltupiuose-kazio-ulvydo-g-strategiskai-patogiame-mikrorajone-ozo-1-3220452/;Vilnius, Baltupiai, Kazio Ulvydo g., 4 kambarių butas;280000.0;85 m²;4;1;4;2015;Mūrinis;Centrinis kolektorinis;Įrengtas;;;;;www.aruodas.lt/1-3220452;2022-06-20;2022-09-09;39;4369/6 (iš viso/šiandien);;birž-69;'NoneType' object has no attribute 'text';;;54.719844;25.278667;;;14.5 µg/m3;21.4 µg/m3;2022-09-18;;;14_09_2022
https://www.aruodas.lt/butai-vilniuje-baltupiuose-linkmenu-g-parduodamas-kokybiskai-irengtas-3-ju-kambariu-1-3243563/;Vilnius, Baltupiai, Linkmenų g., 3 kambarių butas;279000.0;68 m²;3;5;5;2016;Mūrinis;Centrinis kolektorinis;Įrengtas;Internetas, Tualetas ir vonia atskirai, Virtuvė sujungta su kambariu, Kabelinė televizija;Balkonas;Skalbimo mašina, Vonia;Šarvuotos durys, Kodinė laiptinės spyna;www.aruodas.lt/1-3243563;2022-08-27;2022-09-09;11;494/4 (iš viso/šiandien);;494/4;'NoneType' object has no attribute 'text';'NoneType' object has no attribute 'find_all';;54.709505;25.272528;;;;;;B;;14_09_2022
